customer_id,product_id,score,reason
12346,47566,0.882649,multi_behavior_sequence
12346,23298,0.804644,multi_behavior_sequence
12346,22178,0.803691,multi_behavior_sequence
12346,85099B,0.747481,multi_behavior_sequence
12346,84879,0.731705,multi_behavior_sequence
12346,22470,0.721905,multi_behavior_sequence
12346,85123A,0.710298,multi_behavior_sequence
12346,23084,0.70075,multi_behavior_sequence
12346,22469,0.68692,multi_behavior_sequence
12346,84945,0.684558,multi_behavior_sequence
12347,23355,4.041166,multi_behavior_sequence
12347,21485,3.699907,multi_behavior_sequence
12347,23238,3.699339,multi_behavior_sequence
12347,23084,3.602283,multi_behavior_sequence
12347,22554,3.528298,multi_behavior_sequence
12347,85099C,3.460937,multi_behavior_sequence
12347,22112,3.433403,multi_behavior_sequence
12347,22720,3.397829,multi_behavior_sequence
12347,23382,3.296062,multi_behavior_sequence
12347,22960,3.269667,multi_behavior_sequence
12358,21166,3.40995,multi_behavior_sequence
12358,21034,3.333606,multi_behavior_sequence
12358,23500,3.135453,multi_behavior_sequence
12358,23147,3.059118,multi_behavior_sequence
12358,23198,3.056317,multi_behavior_sequence
12358,84380,2.89989,multi_behavior_sequence
12358,23295,2.879721,multi_behavior_sequence
12358,85014A,2.816368,multi_behavior_sequence
12358,84991,2.797723,multi_behavior_sequence
12358,23294,2.768503,multi_behavior_sequence
12359,85036C,2.207312,multi_behavior_sequence
12359,37449,2.112975,multi_behavior_sequence
12359,84931B,1.931953,multi_behavior_sequence
12359,21843,1.858028,multi_behavior_sequence
12359,22325,1.80327,multi_behavior_sequence
12359,22766,1.733535,multi_behavior_sequence
12359,84459A,1.731234,multi_behavior_sequence
12359,23146,1.691376,multi_behavior_sequence
12359,22121,1.674947,multi_behavior_sequence
12359,20767,1.65667,multi_behavior_sequence
12360,22751,2.760862,multi_behavior_sequence
12360,23371,2.374627,multi_behavior_sequence
12360,22910,2.27211,multi_behavior_sequence
12360,22867,2.201675,multi_behavior_sequence
12360,22699,2.196916,multi_behavior_sequence
12360,82582,2.14913,multi_behavior_sequence
12360,22633,2.145601,multi_behavior_sequence
12360,22273,2.145191,multi_behavior_sequence
12360,22606,2.065212,multi_behavior_sequence
12360,23198,2.04863,multi_behavior_sequence
12362,22720,5.193171,multi_behavior_sequence
12362,23084,4.92892,multi_behavior_sequence
12362,22960,4.60715,multi_behavior_sequence
12362,84992,4.104887,multi_behavior_sequence
12362,23493,4.020144,multi_behavior_sequence
12362,22178,3.973485,multi_behavior_sequence
12362,22577,3.933184,multi_behavior_sequence
12362,22759,3.920074,multi_behavior_sequence
12362,23355,3.901732,multi_behavior_sequence
12362,85048,3.662981,multi_behavior_sequence
12373,23200,1.865491,multi_behavior_sequence
12373,23581,1.727002,multi_behavior_sequence
12373,23202,1.711816,multi_behavior_sequence
12373,23355,1.705299,multi_behavior_sequence
12373,22469,1.701283,multi_behavior_sequence
12373,23206,1.679101,multi_behavior_sequence
12373,85099C,1.678345,multi_behavior_sequence
12373,85099F,1.615257,multi_behavior_sequence
12373,23209,1.607071,multi_behavior_sequence
12373,22720,1.606217,multi_behavior_sequence
12376,85123A,2.454407,multi_behavior_sequence
12376,23321,2.357169,multi_behavior_sequence
12376,22294,2.239731,multi_behavior_sequence
12376,23322,2.101789,multi_behavior_sequence
12376,23399,1.876256,multi_behavior_sequence
12376,21733,1.845775,multi_behavior_sequence
12376,23484,1.804581,multi_behavior_sequence
12376,22625,1.793515,multi_behavior_sequence
12376,23144,1.781705,multi_behavior_sequence
12376,84836,1.768845,multi_behavior_sequence
12377,23382,2.331234,multi_behavior_sequence
12377,20974,2.206036,multi_behavior_sequence
12377,20971,2.126959,multi_behavior_sequence
12377,23084,2.062156,multi_behavior_sequence
12377,23501,2.035639,multi_behavior_sequence
12377,23201,1.924114,multi_behavior_sequence
12377,22900,1.872457,multi_behavior_sequence
12377,23284,1.867823,multi_behavior_sequence
12377,23194,1.865004,multi_behavior_sequence
12377,21990,1.835149,multi_behavior_sequence
12381,85123A,5.200756,multi_behavior_sequence
12381,23355,4.883904,multi_behavior_sequence
12381,23322,4.643816,multi_behavior_sequence
12381,23306,4.369563,multi_behavior_sequence
12381,22367,4.355592,multi_behavior_sequence
12381,22469,4.348807,multi_behavior_sequence
12381,22114,4.145748,multi_behavior_sequence
12381,22144,4.113103,multi_behavior_sequence
12381,22697,4.060542,multi_behavior_sequence
12381,20724,4.035954,multi_behavior_sequence
12388,85123A,3.527677,multi_behavior_sequence
12388,23108,3.433464,multi_behavior_sequence
12388,84879,3.257661,multi_behavior_sequence
12388,23194,3.233137,multi_behavior_sequence
12388,23238,3.19201,multi_behavior_sequence
12388,23320,3.047527,multi_behavior_sequence
12388,22492,3.046698,multi_behavior_sequence
12388,84991,2.89162,multi_behavior_sequence
12388,22423,2.882088,multi_behavior_sequence
