customer_id,product_id,score,reason
12347,23174,73.795974,association:23175
12347,23173,57.653084,association:23175
12347,23172,42.169128,association:23175
12347,23171,24.598658,association:23175
12347,22966,15.066667,association:23308
12347,22726,13.946318,association:22727
12347,22630,12.611607,association:23308
12347,22728,11.3,association:22727
12347,22417,10.88682,association:84991
12347,21212,9.669058,association:84991
12358,22645,35.093191,association:21232
12358,37447,35.012049,association:37448
12358,22771,33.481498,association:22772
12358,22055,33.269615,association:21232
12358,21673,23.251047,association:22772
12358,21670,12.754837,association:22772
12358,21672,11.904515,association:22772
12358,85014A,10.59375,association:85014B
12358,21669,9.920429,association:22772
12358,22112,7.885213,association:22114
12359,21166,14.40758,association:21181
12359,82580,14.30189,association:22666
12359,21175,14.272883,association:82484
12359,82581,12.225447,association:85152
12359,82582,11.737281,association:21181
12359,21908,10.518597,association:82552
12359,82600,9.420877,association:82552
12359,82551,8.852515,association:85150
12359,84839,8.013284,association:21164
12359,21903,7.925106,association:21181
12360,22563,52.646858,association:22492
12360,21987,42.991296,association:21086
12360,22085,39.402198,association:21989
12360,21679,33.258303,association:21989
12360,21988,29.399349,association:21086
12360,22560,27.289814,association:22492
12360,22531,24.450809,association:22534
12360,22333,20.616369,association:22556
12360,21507,15.750241,association:22027
12360,21207,12.773706,association:21989
12362,22730,46.160571,association:22727
12362,22374,44.140625,association:22375
12362,23343,32.79821,association:23382
12362,22729,32.148261,association:22727
12362,22191,26.885554,association:22193
12362,15056P,26.517546,association:15056BL
12362,22630,15.599833,association:22726
12362,84596G,14.942134,association:22174
12362,15056N,13.252939,association:15056BL
12362,23084,12.614694,association:22352
12373,21240,55.080561,association:21238
12373,21242,17.506169,association:21238
12373,21539,17.142508,association:21533
12373,22356,16.540785,association:21080
12373,21239,14.812912,association:21238
12373,22355,13.482151,association:20728
12373,22384,12.149767,association:20712
12373,20723,12.081491,association:20718
12373,20727,11.386833,association:20712
12373,21843,10.566137,association:21238
12376,22326,1.712121,association:POST
12376,21731,1.486842,association:POST
12376,22556,1.149395,association:POST
12376,20750,0.996142,association:POST
12377,84596F,31.78125,association:84596G
12377,84596B,27.653611,association:22064
12377,21508,19.763369,association:21507
12377,22131,18.677667,association:22195
12377,22029,15.914529,association:21731
12377,22712,14.299384,association:21509
12377,21918,14.125,association:21917
12377,21980,13.294118,association:21967
12377,21985,12.555556,association:21967
12377,21718,12.226531,association:21715
12381,23171,33.481498,association:23163
12381,23294,31.973074,association:23319
12381,23318,29.44194,association:23293
12381,23296,25.337036,association:23293
12381,22536,25.111111,association:22535
12381,23200,16.682806,association:23199
12381,21888,14.517353,association:22634
12381,23295,13.933951,association:23293
12381,22086,13.454777,association:22629
12381,22910,13.240196,association:23293
12388,22720,21.571664,association:23298
12388,23198,10.640744,association:23293
12388,22090,10.371248,association:47566
12388,84970S,7.321016,association:84970L
12388,47589,7.232,association:47590B
12388,23240,5.560935,association:23293
12388,22989,5.136364,association:23243
12388,84949,4.658829,association:84970L
12388,23209,4.650847,association:23293
12388,23307,4.099769,association:23245
12410,22624,2.456522,association:22191
12410,21754,2.006392,association:22191
12410,84991,1.107843,association:22193
12410,85123A,0.974138,association:22193
12413,21327,41.851835,association:21328
12413,22745,34.408314,association:22748
12413,22746,29.114727,association:22748
12413,22635,28.603125,association:22634
12413,22747,28.436601,association:22748
12413,22749,28.181909,association:22273
12413,22751,18.937661,association:22750
12413,21329,17.384615,association:21328
12413,85014B,14.125,association:85014A
12413,22492,14.067356,association:22634
12423,21746,28.25,association:21749
12423,20724,13.836728,association:22661
12423,22355,12.445107,association:22661
12423,22356,9.256513,association:22661
12423,20717,7.238658,association:20723
12423,22663,6.149654,association:22661
12423,21175,6.108108,association:85184C
12423,21733,5.512195,association:85184C
12423,22662,5.24119,association:22661
12423,22382,3.859225,association:20723
12425,22421,40.675873,association:22419
12425,22077,19.954377,association:85049C
12425,85049D,14.349192,association:85049C
12425,20674,12.304445,association:20676
12425,21718,12.226531,association:21715
12425,20677,12.053333,association:20676
12425,20675,11.126154,association:20676
12425,21985,11.121871,association:21980
12425,21169,10.867007,association:22413
12425,22356,10.736194,association:21080
12429,22913,100.444495,association:22914
12429,22725,39.197103,association:22726
12429,22417,19.618056,association:22951
12429,22333,18.833333,association:22331
12429,22366,11.904515,association:22365
12429,21977,11.703795,association:22960
12429,22846,9.183503,association:22847
12429,21908,7.689974,association:82582
12429,82551,7.225158,association:22727
12429,21212,6.920533,association:22326
12430,22584,12.772358,association:22585
12430,22966,7.76786,association:84380
12430,22582,5.676603,association:22585
12430,84375,5.676603,association:22964
12430,84378,3.844997,association:84380
12430,22965,3.417769,association:84380
12430,20681,3.038016,association:84380
12430,22326,1.712121,association:POST
12430,20682,1.708884,association:84380
12430,21908,1.519008,association:84380
12439,20914,2.442607,association:21733
12439,22457,1.607326,association:85123A
12439,22804,1.386896,association:21733
12439,22139,1.294664,association:84050
12439,21755,0.77503,association:21733
12439,21231,0.731973,association:21733
12439,84991,0.674855,association:21733
12439,21232,0.56066,association:21733
12439,22469,0.56066,association:21733
12439,85099B,0.302885,association:21733
12455,37448,31.290701,association:37449
12455,84509A,28.25,association:84510A
12455,37447,20.662857,association:37450
12455,22059,20.545455,association:37450
12455,22593,19.53087,association:22595
12455,22055,17.698947,association:37449
12455,21232,13.332696,association:84836
12455,22594,12.555543,association:22595
12455,21231,11.260353,association:84755
12455,22457,7.41336,association:85123A
12471,23296,100.11989,association:23295
12471,23345,80.355596,association:23346
12471,23293,71.388338,association:23319
12471,23318,36.824075,association:23294
12471,22331,15.694457,association:22333
12471,21561,11.622857,association:21559
12471,22352,8.717143,association:21559
12471,22557,8.647954,association:22551
12471,22556,8.604873,association:POST
12471,22493,8.370362,association:22621
12476,22326,1.712121,association:POST
12476,21731,1.486842,association:POST
12476,22556,1.149395,association:POST
12476,20750,0.996142,association:POST
12484,22372,15.890625,association:22371
12484,22376,12.611607,association:22371
12484,22374,11.035156,association:22371
12484,37449,5.908491,association:37503
12484,21914,2.092592,association:22371
12484,22727,1.883333,association:22371
12484,20725,1.455715,association:37503
12484,22423,0.784722,association:22371
12490,22630,27.68406,association:22328
12490,23202,24.458254,association:23199
12490,23240,19.840858,association:23238
12490,23207,15.929472,association:23203
12490,23206,14.557786,association:23203
12490,85099F,14.28795,association:22090
12490,23209,13.310976,association:22328
12490,23201,11.810078,association:23084
12490,20978,10.714088,association:20979
12490,21559,10.305354,association:22631
12493,22433,22.6,association:22431
12493,20727,20.101918,association:20725
12493,22382,14.892842,association:20725
12493,23207,14.635751,association:23206
12493,22662,13.22299,association:22384
12493,23208,11.402736,association:23206
12493,23204,8.071505,association:23209
12493,23200,7.056593,association:23209
12493,22457,6.924256,association:22456
12493,20726,6.483928,association:23209
12510,20970,31.958023,association:20967
