customer_id,product_id,score,reason
1000294,119736,93.341381,popular_item
1000294,461686,42.501946,popular_item
1000294,356339,41.992234,popular_item
1000294,413901,38.242194,popular_item
1000294,248455,37.870508,popular_item
1000294,190000,33.530561,popular_item
1000294,409804,32.528157,popular_item
1000294,320130,31.803457,popular_item
1000294,312728,31.603345,popular_item
1000294,325310,30.400945,popular_item
1000306,119736,93.341381,popular_item
1000306,461686,42.501946,popular_item
1000306,356339,41.992234,popular_item
1000306,413901,38.242194,popular_item
1000306,190000,33.530561,popular_item
1000306,409804,32.528157,popular_item
1000306,320130,31.803457,popular_item
1000306,312728,31.603345,popular_item
1000306,325310,30.400945,popular_item
1000306,405380,30.34115,popular_item
1001230,119736,93.341381,popular_item
1001230,461686,42.501946,popular_item
1001230,356339,41.992234,popular_item
1001230,413901,38.242194,popular_item
1001230,248455,37.870508,popular_item
1001230,190000,33.530561,popular_item
1001230,409804,32.528157,popular_item
1001230,320130,31.803457,popular_item
1001230,312728,31.603345,popular_item
1001230,325310,30.400945,popular_item
1003939,119736,93.341381,popular_item
1003939,461686,42.501946,popular_item
1003939,356339,41.992234,popular_item
1003939,413901,38.242194,popular_item
1003939,248455,37.870508,popular_item
1003939,190000,33.530561,popular_item
1003939,409804,32.528157,popular_item
1003939,320130,31.803457,popular_item
1003939,312728,31.603345,popular_item
1003939,325310,30.400945,popular_item
100439,119736,93.341381,popular_item
100439,461686,42.501946,popular_item
100439,356339,41.992234,popular_item
100439,413901,38.242194,popular_item
100439,248455,37.870508,popular_item
100439,190000,33.530561,popular_item
100439,409804,32.528157,popular_item
100439,320130,31.803457,popular_item
100439,312728,31.603345,popular_item
100439,325310,30.400945,popular_item
1005247,119736,93.341381,popular_item
1005247,461686,42.501946,popular_item
1005247,356339,41.992234,popular_item
1005247,413901,38.242194,popular_item
1005247,248455,37.870508,popular_item
1005247,190000,33.530561,popular_item
1005247,409804,32.528157,popular_item
1005247,320130,31.803457,popular_item
1005247,312728,31.603345,popular_item
1005247,325310,30.400945,popular_item
1005558,119736,93.341381,popular_item
1005558,461686,42.501946,popular_item
1005558,356339,41.992234,popular_item
1005558,413901,38.242194,popular_item
1005558,248455,37.870508,popular_item
1005558,190000,33.530561,popular_item
1005558,409804,32.528157,popular_item
1005558,320130,31.803457,popular_item
1005558,312728,31.603345,popular_item
1005558,325310,30.400945,popular_item
1008739,119736,93.341381,popular_item
1008739,461686,42.501946,popular_item
1008739,356339,41.992234,popular_item
