customer_id,product_id,score,reason
1000306,391484,279.0,association:248455
1000306,340377,279.0,association:458271
1000306,443914,279.0,association:458271
1000306,268755,279.0,association:63543
1000306,100898,279.0,association:46232
1000306,207602,279.0,association:46232
1000306,228644,279.0,association:46232
1000306,246247,279.0,association:46232
1000306,338395,279.0,association:46232
1000306,358565,279.0,association:46232
1005247,70929,279.0,association:32267
1005247,54698,62.000031,association:449391
1005247,172103,30.999969,association:449391
1005247,78268,30.999969,association:449391
1010711,183511,279.0,association:130800
1010711,402455,279.0,association:177757
1010711,119736,23.25,association:458637
101175,228314,279.0,association:11711
101175,289096,279.0,association:31591
101175,281480,279.0,association:443344
101175,57929,279.0,association:206218
101175,228863,139.5,association:11711
101175,334401,93.0,association:11711
1012043,380971,279.0,association:86691
1012043,281103,279.0,association:99907
1012043,271685,279.0,association:453192
1012043,18252,139.5,association:453192
1012043,256146,55.8,association:86691
1015139,465231,279.0,association:465522
1015139,376008,279.0,association:358348
1015139,158808,279.0,association:2641
1015139,229821,279.0,association:2641
1015139,244027,279.0,association:2641
1015139,309440,279.0,association:2641
1015139,31625,279.0,association:2641
1015139,126252,279.0,association:244819
1015139,127688,279.0,association:288105
1015139,331381,279.0,association:288105
1015599,376008,279.0,association:358348
1015599,380212,279.0,association:350384
1015599,119736,23.25,association:458637
1020286,6731,279.0,association:425746
1020286,119736,23.25,association:414654
1020655,368060,69.75,association:37029
1020655,345694,69.75,association:37029
1024334,228314,279.0,association:11711
1024334,130800,279.0,association:183511
1024334,134108,279.0,association:210408
1024334,268755,279.0,association:63543
1024334,380212,279.0,association:350384
1024334,85914,279.0,association:273144
1024334,228863,139.5,association:11711
1024334,334401,93.0,association:11711
1024334,216266,93.0,association:210408
1024334,119736,23.25,association:160272
1030890,331980,279.0,association:79956
1032742,441256,558.0,association:428072
1032742,32361,279.0,association:122604
1032742,61632,279.0,association:214190
1032742,372389,279.0,association:399697
1032742,390582,279.0,association:399697
1032742,301013,279.0,association:362340
1032742,100898,279.0,association:358565
1032742,207602,279.0,association:358565
1032742,228644,279.0,association:358565
1032742,246247,279.0,association:358565
103405,407687,279.0,association:362191
103405,434247,279.0,association:198784
103405,268755,279.0,association:63543
1035814,434247,279.0,association:198784
1035814,108096,279.0,association:296749
1035814,138834,279.0,association:296749
1035814,222328,279.0,association:296749
1035814,265846,279.0,association:296749
1035814,276886,279.0,association:296749
1035814,310525,279.0,association:296749
1035814,406165,279.0,association:296749
1035814,183756,279.0,association:362974
1035814,446820,279.0,association:362974
1037173,263765,279.0,association:318421
1042112,8015,279.0,association:38083
1042112,57929,279.0,association:206218
1042112,283269,30.999969,association:334401
1042112,124006,30.999969,association:334401
1042112,234207,30.999969,association:334401
1048816,263501,69.75,association:273872
1048816,306494,69.75,association:273872
1048816,388308,69.75,association:273872
1048816,232172,69.75,association:273872
1048816,120098,34.875,association:273872
1048816,256146,13.95,association:273872
104974,354176,279.0,association:312130
104974,424512,279.0,association:312130
104974,272455,139.5,association:312130
1055121,119736,23.25,association:130709
1065157,32361,279.0,association:122604
1065255,19142,279.0,association:23246
1065255,340377,279.0,association:458271
1065255,443914,279.0,association:458271
1065255,63543,279.0,association:268755
1065255,100898,279.0,association:338395
1065255,207602,279.0,association:338395
1065255,228644,279.0,association:338395
1065255,246247,279.0,association:338395
1065255,358565,279.0,association:338395
1065255,439963,279.0,association:338395
1069054,36995,279.0,association:105334
1073958,14520,279.0,association:409804
1073958,102802,279.0,association:275692
1075423,360378,279.0,association:174724
1075423,395823,279.0,association:380484
1075423,287696,279.0,association:83569
