customer_id,product_id,score,reason
1000294,185932,4.840377,multi_behavior_sequence
1000294,201515,4.443714,multi_behavior_sequence
1000294,125092,4.392752,multi_behavior_sequence
1000294,366282,4.330115,multi_behavior_sequence
1000294,446420,4.149203,multi_behavior_sequence
1000294,211478,4.140466,multi_behavior_sequence
1000294,112566,4.130033,multi_behavior_sequence
1000294,142624,3.84094,multi_behavior_sequence
1000294,272770,3.831158,multi_behavior_sequence
1000294,262797,3.788786,multi_behavior_sequence
1000306,312728,6.436829,multi_behavior_sequence
1000306,409804,6.36904,multi_behavior_sequence
1000306,200202,4.89666,multi_behavior_sequence
1000306,176484,4.894943,multi_behavior_sequence
1000306,303178,4.880873,multi_behavior_sequence
1000306,122366,4.673791,multi_behavior_sequence
1000306,445351,4.663554,multi_behavior_sequence
1000306,137697,4.624038,multi_behavior_sequence
1000306,147684,4.513229,multi_behavior_sequence
1000306,222888,4.504997,multi_behavior_sequence
1001230,374873,4.355143,multi_behavior_sequence
1001230,355325,4.238659,multi_behavior_sequence
1001230,376974,4.09271,multi_behavior_sequence
1001230,155097,3.970896,multi_behavior_sequence
1001230,96904,3.690196,multi_behavior_sequence
1001230,71825,3.639405,multi_behavior_sequence
1001230,29162,3.615494,multi_behavior_sequence
1001230,338530,3.570276,multi_behavior_sequence
1001230,379288,3.530974,multi_behavior_sequence
1001230,154171,3.515282,multi_behavior_sequence
1003939,372728,4.505524,multi_behavior_sequence
1003939,413990,4.422038,multi_behavior_sequence
1003939,6174,3.900095,multi_behavior_sequence
1003939,395273,3.806586,multi_behavior_sequence
1003939,220950,3.715553,multi_behavior_sequence
1003939,268335,3.690474,multi_behavior_sequence
1003939,135912,3.610897,multi_behavior_sequence
1003939,374009,3.498544,multi_behavior_sequence
1003939,360610,3.495065,multi_behavior_sequence
1003939,161182,3.459893,multi_behavior_sequence
100439,183435,5.278807,multi_behavior_sequence
100439,429765,5.174839,multi_behavior_sequence
100439,237524,5.097978,multi_behavior_sequence
100439,318785,5.003547,multi_behavior_sequence
100439,222656,4.870766,multi_behavior_sequence
100439,371965,4.632621,multi_behavior_sequence
100439,386635,4.564801,multi_behavior_sequence
100439,279457,4.530474,multi_behavior_sequence
100439,463635,4.433855,multi_behavior_sequence
100439,105338,4.41498,multi_behavior_sequence
1005247,312728,5.318189,multi_behavior_sequence
1005247,37115,4.636381,multi_behavior_sequence
1005247,445351,4.618579,multi_behavior_sequence
1005247,234255,4.611943,multi_behavior_sequence
1005247,128745,4.563322,multi_behavior_sequence
1005247,48030,4.444035,multi_behavior_sequence
1005247,409804,4.416795,multi_behavior_sequence
1005247,438484,4.344865,multi_behavior_sequence
1005247,190000,4.166477,multi_behavior_sequence
1005247,119736,4.149314,multi_behavior_sequence
1005558,62599,2.456321,multi_behavior_sequence
1005558,301483,2.418438,multi_behavior_sequence
1005558,359995,2.399015,multi_behavior_sequence
1005558,112566,2.36764,multi_behavior_sequence
1005558,210985,2.35888,multi_behavior_sequence
1005558,459835,2.312561,multi_behavior_sequence
1005558,185932,2.272982,multi_behavior_sequence
1005558,27151,2.272141,multi_behavior_sequence
1005558,248679,2.269558,multi_behavior_sequence
1005558,371909,2.263354,multi_behavior_sequence
1008739,446820,2.331525,multi_behavior_sequence
1008739,444931,2.292543,multi_behavior_sequence
1008739,281103,2.268327,multi_behavior_sequence
1008739,370984,2.123847,multi_behavior_sequence
1008739,286723,2.0928,multi_behavior_sequence
1008739,89646,2.009142,multi_behavior_sequence
1008739,185305,1.980951,multi_behavior_sequence
1008739,269177,1.965826,multi_behavior_sequence
1008739,26646,1.953181,multi_behavior_sequence
1008739,246378,1.949304,multi_behavior_sequence
1009311,166693,3.835249,multi_behavior_sequence
1009311,340246,3.611942,multi_behavior_sequence
1009311,348245,3.545158,multi_behavior_sequence
1009311,416357,3.41678,multi_behavior_sequence
1009311,40870,3.390058,multi_behavior_sequence
1009311,201515,3.342195,multi_behavior_sequence
1009311,114137,3.237576,multi_behavior_sequence
1009311,156514,3.201925,multi_behavior_sequence
1009311,379036,3.15122,multi_behavior_sequence
1009311,259078,3.084896,multi_behavior_sequence
1009676,337327,2.928923,multi_behavior_sequence
1009676,368403,2.918605,multi_behavior_sequence
1009676,358594,2.566744,multi_behavior_sequence
1009676,119433,2.437232,multi_behavior_sequence
1009676,96904,2.436108,multi_behavior_sequence
1009676,135446,2.4001,multi_behavior_sequence
1009676,95933,2.324212,multi_behavior_sequence
1009676,29196,2.308911,multi_behavior_sequence
1009676,16344,2.298169,multi_behavior_sequence
1009676,79956,2.286738,multi_behavior_sequence
1010711,363645,3.782367,multi_behavior_sequence
1010711,382885,3.619678,multi_behavior_sequence
1010711,11663,3.558511,multi_behavior_sequence
1010711,363109,3.495878,multi_behavior_sequence
1010711,375854,3.464114,multi_behavior_sequence
1010711,394391,3.433715,multi_behavior_sequence
1010711,257735,3.349111,multi_behavior_sequence
1010711,188051,3.337474,multi_behavior_sequence
1010711,322887,3.32397,multi_behavior_sequence
1010711,85579,3.310037,multi_behavior_sequence
101175,211483,4.975986,multi_behavior_sequence
101175,431853,4.574057,multi_behavior_sequence
101175,359344,4.544388,multi_behavior_sequence
101175,13398,4.486542,multi_behavior_sequence
101175,301235,4.334131,multi_behavior_sequence
101175,416357,4.260281,multi_behavior_sequence
101175,223998,4.256794,multi_behavior_sequence
101175,59003,4.195313,multi_behavior_sequence
101175,164828,4.145419,multi_behavior_sequence
101175,385499,4.046048,multi_behavior_sequence
1012043,2463,3.222584,multi_behavior_sequence
1012043,14606,3.214258,multi_behavior_sequence
1012043,1684,3.173551,multi_behavior_sequence
1012043,153036,3.026513,multi_behavior_sequence
1012043,320130,3.025203,multi_behavior_sequence
1012043,325310,2.975703,multi_behavior_sequence
1012043,174489,2.934922,multi_behavior_sequence
1012043,37115,2.887703,multi_behavior_sequence
1012043,379911,2.855341,multi_behavior_sequence
1012043,17478,2.838666,multi_behavior_sequence
1014730,336562,3.806004,multi_behavior_sequence
1014730,394548,3.281173,multi_behavior_sequence
1014730,241217,3.261923,multi_behavior_sequence
1014730,122219,3.205171,multi_behavior_sequence
1014730,238645,3.168802,multi_behavior_sequence
1014730,268979,3.124874,multi_behavior_sequence
1014730,332107,3.026135,multi_behavior_sequence
1014730,121532,2.900238,multi_behavior_sequence
1014730,329595,2.879413,multi_behavior_sequence
1014730,164970,2.875054,multi_behavior_sequence
1015139,461686,7.238416,multi_behavior_sequence
1015139,342530,5.814683,multi_behavior_sequence
1015139,9877,5.79846,multi_behavior_sequence
1015139,254290,5.716276,multi_behavior_sequence
1015139,188051,5.615736,multi_behavior_sequence
1015139,248455,5.579507,multi_behavior_sequence
1015139,405380,5.437505,multi_behavior_sequence
1015139,346892,5.367522,multi_behavior_sequence
1015139,366177,5.352858,multi_behavior_sequence
1015139,338794,5.339153,multi_behavior_sequence
1015599,185932,6.080575,multi_behavior_sequence
1015599,414432,6.037135,multi_behavior_sequence
1015599,332333,5.868177,multi_behavior_sequence
1015599,293363,5.616795,multi_behavior_sequence
1015599,155382,5.334497,multi_behavior_sequence
1015599,79524,5.187688,multi_behavior_sequence
1015599,371909,4.984225,multi_behavior_sequence
1015599,426437,4.975734,multi_behavior_sequence
1015599,141992,4.964218,multi_behavior_sequence
1015599,279457,4.930069,multi_behavior_sequence
1015928,326590,4.830824,multi_behavior_sequence
1015928,147141,4.672188,multi_behavior_sequence
1015928,375160,4.668014,multi_behavior_sequence
1015928,407661,4.612394,multi_behavior_sequence
1015928,122324,4.427748,multi_behavior_sequence
1015928,129356,4.427644,multi_behavior_sequence
1015928,89262,4.39995,multi_behavior_sequence
1015928,431694,4.356236,multi_behavior_sequence
1015928,72307,4.286587,multi_behavior_sequence
1015928,248142,4.184308,multi_behavior_sequence
1018140,384397,2.566898,multi_behavior_sequence
1018140,360318,2.430582,multi_behavior_sequence
1018140,154171,2.374841,multi_behavior_sequence
1018140,115958,2.372231,multi_behavior_sequence
1018140,223998,2.30696,multi_behavior_sequence
1018140,237524,2.287357,multi_behavior_sequence
1018140,41909,2.273889,multi_behavior_sequence
1018140,398004,2.192167,multi_behavior_sequence
1018140,356475,2.163225,multi_behavior_sequence
1018140,421471,2.147707,multi_behavior_sequence
1018974,46232,6.606789,multi_behavior_sequence
1018974,213834,6.095259,multi_behavior_sequence
1018974,445351,5.934216,multi_behavior_sequence
1018974,312728,5.930631,multi_behavior_sequence
1018974,119736,5.810624,multi_behavior_sequence
1018974,461686,5.806639,multi_behavior_sequence
1018974,9877,5.76614,multi_behavior_sequence
1018974,409804,5.681307,multi_behavior_sequence
1018974,456056,5.529405,multi_behavior_sequence
1018974,248455,5.513724,multi_behavior_sequence
1020169,370442,4.084121,multi_behavior_sequence
1020169,261673,3.605122,multi_behavior_sequence
1020169,312728,3.244743,multi_behavior_sequence
1020169,306041,3.223963,multi_behavior_sequence
1020169,122366,3.223117,multi_behavior_sequence
1020169,341012,3.190279,multi_behavior_sequence
1020169,278610,3.166856,multi_behavior_sequence
1020169,397747,3.14792,multi_behavior_sequence
1020169,67154,3.123424,multi_behavior_sequence
1020169,76876,3.119347,multi_behavior_sequence
1020286,99785,3.625195,multi_behavior_sequence
1020286,150103,3.539444,multi_behavior_sequence
1020286,222888,3.495494,multi_behavior_sequence
1020286,325384,3.414453,multi_behavior_sequence
1020286,361554,3.40016,multi_behavior_sequence
1020286,117894,3.371326,multi_behavior_sequence
1020286,36229,3.36655,multi_behavior_sequence
1020286,49446,3.309136,multi_behavior_sequence
1020286,76815,3.284416,multi_behavior_sequence
1020286,125092,3.276844,multi_behavior_sequence
1020655,105114,4.473293,multi_behavior_sequence
